2	10	8	5	10	1	4	7	3	6	1	4	4	4	9	10	1	3	6	5	5	10	8	7	4	9	1	3	5	1	3	6	7	6	6	6	3	9	10	6	1	4	8	5	3	5	7	6	1	10	
9	4	7	8	2	8	2	6	5	7	6	8	8	9	3	5	5	9	1	1	9	2	7	6	5	3	8	6	2	3	4	9	9	6	10	5	8	6	4	4	8	8	6	8	7	2	3	5	4	5	
10	4	9	8	7	3	10	9	6	4	8	1	2	6	2	2	8	3	9	2	10	2	8	3	1	10	5	7	9	3	8	6	6	9	1	7	5	8	4	2	1	5	9	9	6	2	5	7	3	6	
5	10	8	6	3	6	9	1	4	3	5	9	8	7	1	7	8	2	10	3	2	2	2	5	1	3	4	7	3	6	1	5	6	6	6	4	9	6	4	5	6	7	4	10	9	10	6	10	1	7	
10	2	6	10	2	4	5	7	4	10	3	8	9	8	4	6	2	8	7	9	7	2	9	10	6	8	6	4	6	2	2	1	7	3	2	5	2	8	7	5	3	10	5	5	3	2	5	8	9	3	
9	8	8	4	1	6	4	5	5	2	9	7	2	6	8	2	5	8	9	2	7	7	4	9	4	4	6	9	6	1	6	1	5	5	9	9	6	4	6	2	6	6	9	8	4	7	7	4	5	1	
4	4	7	2	1	10	6	1	6	7	9	7	1	8	10	2	3	7	4	9	6	1	7	3	2	9	7	4	9	10	1	4	1	2	2	9	8	2	4	7	6	5	4	9	10	5	6	5	8	9	
1	7	1	9	1	4	4	6	8	3	3	3	8	1	7	6	4	6	3	8	10	5	2	3	7	10	2	10	5	1	4	10	8	10	2	10	7	8	8	8	10	2	5	5	5	9	3	10	9	9	
1	7	6	3	5	3	4	1	4	10	2	10	9	3	10	2	2	4	7	1	2	2	3	5	9	9	4	3	9	7	8	6	4	2	10	6	7	7	1	4	7	6	2	1	2	9	6	3	2	7	
2	5	5	3	7	6	10	5	1	7	6	3	1	5	8	5	2	7	1	7	6	4	1	6	10	1	7	9	6	1	9	6	6	2	1	10	4	2	2	1	5	10	9	2	1	8	2	7	3	6	
10	8	5	5	10	4	5	9	1	9	2	9	2	9	2	3	7	10	8	8	5	3	2	5	6	7	10	4	6	2	10	7	6	6	2	5	1	8	8	9	1	1	4	6	5	9	8	6	1	6	
1	5	2	8	9	4	8	1	6	1	4	3	6	7	4	1	7	9	5	8	2	7	3	5	6	3	10	4	8	4	9	5	4	9	10	4	3	3	10	9	2	7	7	7	4	4	8	8	8	6	
5	7	3	10	3	4	8	6	1	7	3	2	8	7	2	9	10	9	9	3	10	6	7	10	9	10	2	10	8	10	8	6	4	6	8	1	4	5	4	5	4	9	2	7	8	4	5	10	10	8	
6	8	4	10	9	9	4	7	10	6	4	7	7	7	7	10	5	5	1	8	6	8	3	1	8	6	1	1	4	1	1	8	9	1	5	4	7	9	9	4	10	8	8	1	7	9	4	1	4	6	
5	4	4	8	10	4	6	8	5	6	2	7	8	8	8	1	5	9	8	3	6	3	5	5	9	8	3	6	3	9	1	7	7	3	7	1	8	5	9	9	2	1	10	3	3	9	3	8	7	9	
3	5	3	10	4	2	10	6	7	4	1	3	2	8	10	8	7	8	4	10	1	8	2	3	6	10	2	9	4	3	4	1	3	7	10	4	4	3	1	6	9	5	5	1	4	8	10	5	7	2	
10	3	2	2	9	10	2	3	10	9	8	1	10	3	9	8	2	7	7	5	5	5	8	2	10	3	10	2	6	7	8	5	2	6	7	8	8	9	5	5	3	8	5	9	3	3	2	6	9	10	
2	4	2	6	6	6	9	4	7	6	7	4	8	3	1	8	4	5	4	2	3	6	9	2	8	4	8	5	10	8	6	2	7	9	10	8	6	8	5	7	1	6	10	2	2	5	8	5	9	3	
1	4	10	5	3	4	1	10	9	3	2	1	2	9	10	7	5	8	4	5	4	10	8	7	10	4	8	5	1	2	7	3	9	2	9	3	4	3	7	7	4	5	7	4	10	2	5	4	1	2	
7	7	4	3	4	8	9	9	3	6	3	6	8	4	1	9	1	4	3	2	8	1	3	10	5	7	3	1	8	8	7	4	1	1	7	7	6	5	9	4	8	10	7	7	10	10	10	7	8	8	
7	7	7	1	10	2	9	2	9	4	2	5	5	9	5	8	1	7	2	4	9	8	3	3	4	9	3	8	3	5	3	6	2	3	3	7	4	6	8	10	10	9	9	9	1	10	1	2	8	7	
5	9	10	3	4	5	8	4	5	8	9	6	7	10	4	7	7	8	3	5	4	4	6	8	6	1	3	7	9	3	9	8	3	6	10	9	4	4	7	2	8	7	1	10	4	7	10	10	8	2	
7	6	9	2	1	9	8	6	7	1	9	4	6	4	7	3	2	10	8	6	2	2	10	10	5	10	5	3	2	8	1	1	3	8	7	3	8	8	10	6	5	4	6	9	8	2	8	8	7	1	
7	2	2	7	8	6	1	8	5	1	6	6	5	2	9	9	3	5	6	4	1	10	9	9	7	5	6	3	4	8	8	7	5	10	8	6	3	8	6	10	1	6	3	9	5	2	9	9	6	3	
7	4	3	6	6	5	2	3	1	6	9	7	6	9	9	6	2	10	6	5	10	7	6	5	3	6	8	10	2	2	7	3	2	2	5	3	8	4	8	9	4	5	7	6	5	1	1	5	1	3	
8	3	5	3	5	8	6	9	5	7	3	3	9	9	7	2	9	7	4	5	6	4	8	6	5	6	9	8	10	4	2	2	7	7	3	10	5	7	6	2	8	3	4	7	5	1	2	2	8	2	
2	7	4	5	9	4	8	5	2	4	4	4	7	5	1	4	5	9	10	4	10	7	4	8	5	1	9	9	3	4	5	8	2	5	5	3	4	7	6	7	2	4	10	6	1	5	1	6	5	3	
10	7	6	10	9	5	1	10	5	1	10	2	4	4	8	10	5	1	1	5	4	4	3	1	9	10	10	1	9	2	8	3	8	10	8	8	8	5	1	6	4	2	1	5	5	6	7	8	4	6	
9	4	9	6	4	1	7	4	1	1	4	8	9	6	5	10	7	4	7	8	6	3	3	9	2	8	5	5	1	7	1	8	4	10	1	1	4	10	3	5	9	3	6	5	1	6	10	7	2	7	
3	6	7	8	8	1	10	6	7	8	8	1	9	2	2	3	10	4	7	5	10	2	5	4	8	4	8	6	1	10	6	1	5	9	2	7	8	4	9	9	9	10	6	10	2	8	3	9	1	8	
10	4	10	8	6	6	6	8	10	10	3	9	4	3	4	1	9	9	4	1	6	6	2	7	10	5	7	3	5	3	10	9	6	4	9	5	1	2	1	10	8	10	5	10	1	6	2	10	10	3	
5	3	10	9	10	9	8	5	8	4	6	1	4	2	7	8	8	7	1	10	4	10	10	2	5	4	10	1	10	10	9	9	3	3	2	6	4	7	6	5	4	8	2	7	3	5	4	1	9	9	
1	3	1	9	9	5	9	7	9	5	4	8	8	3	3	9	6	8	8	1	1	6	4	8	6	4	6	3	1	9	9	10	5	6	7	1	6	3	6	7	10	1	7	2	9	5	4	7	7	9	
10	9	8	3	8	2	1	1	7	10	9	10	7	2	5	8	4	7	9	1	8	1	1	5	4	2	6	9	2	7	1	10	10	9	2	2	2	9	9	6	2	9	1	8	3	6	2	8	7	6	
2	2	6	2	9	2	7	9	2	10	8	10	9	8	5	2	6	3	4	1	6	9	7	9	5	6	4	10	10	7	4	1	8	8	2	7	1	1	10	2	2	3	9	9	1	5	4	3	3	3	
7	5	3	3	1	5	9	1	4	5	4	10	7	2	3	10	4	5	1	4	2	5	10	2	1	9	3	6	1	6	3	2	7	2	3	6	10	10	4	1	6	3	5	5	1	5	7	6	3	5	
8	6	8	8	5	2	9	2	8	1	1	2	9	3	1	6	6	7	8	9	4	7	9	8	1	7	1	4	6	1	5	5	9	8	4	9	7	1	1	3	5	9	7	3	10	1	7	10	1	2	
2	8	3	5	10	7	7	9	9	9	3	3	3	4	6	5	1	10	10	6	1	6	8	6	2	3	1	4	6	5	1	9	6	5	2	5	1	9	3	1	1	4	10	6	9	5	8	3	2	10	
6	9	10	10	1	7	7	10	1	10	10	4	4	6	5	1	7	5	1	4	10	6	8	1	8	8	1	2	1	7	8	10	9	6	3	3	1	5	3	8	2	4	9	4	1	2	6	9	6	3	
7	10	10	3	6	9	5	6	9	7	8	9	10	1	2	7	4	1	7	10	2	7	2	3	8	2	6	7	8	7	6	4	2	8	10	7	2	8	2	7	3	2	10	7	6	4	6	9	9	3	
8	7	2	2	9	8	2	3	4	10	3	5	3	8	9	8	5	3	4	9	6	5	5	3	7	7	8	7	3	8	3	8	3	10	2	2	5	3	5	10	5	10	7	3	5	5	10	9	10	5	
10	2	1	2	5	1	3	2	1	2	4	3	9	8	7	1	8	2	4	3	5	1	10	4	10	5	5	5	2	6	9	10	6	6	9	5	3	8	3	4	6	5	10	2	6	1	2	7	2	10	
5	5	10	3	9	8	9	3	4	5	10	2	2	7	4	2	10	9	9	10	5	5	8	1	9	10	4	1	3	2	6	2	2	6	1	9	4	7	9	9	6	6	5	1	1	2	3	7	9	5	
10	4	5	4	5	10	8	4	4	5	9	4	1	2	10	7	10	8	3	3	8	7	10	2	5	2	7	4	2	10	1	1	2	2	3	9	10	2	7	6	1	5	5	3	1	9	3	8	5	7	
5	9	3	7	7	10	7	2	5	3	4	1	3	5	8	4	6	6	6	5	10	4	2	6	2	9	10	7	1	3	2	7	10	8	8	3	3	10	4	3	7	1	1	7	7	10	6	8	2	7	
1	1	8	10	7	1	9	3	6	10	10	7	3	8	1	7	9	4	2	7	4	1	8	7	8	10	7	2	1	2	3	3	8	4	8	10	5	1	9	6	9	3	2	6	2	4	8	8	3	1	
2	6	4	3	6	10	4	7	2	6	7	5	2	5	1	2	8	2	8	2	9	10	3	9	8	7	3	8	4	4	4	9	6	7	3	4	1	4	7	6	9	7	2	4	9	9	6	5	1	10	
5	5	2	8	8	7	3	5	9	7	7	4	2	8	5	7	10	9	9	7	4	3	4	10	7	1	2	4	7	1	4	6	5	6	5	3	6	3	6	8	5	6	6	5	4	2	7	8	8	7	
4	3	10	2	9	3	1	9	8	4	7	3	4	8	9	3	3	9	7	2	9	9	7	10	4	7	6	4	4	3	10	2	9	1	1	7	8	3	5	5	6	7	1	1	9	1	2	2	5	6	
4	6	6	10	10	9	2	3	7	2	6	5	2	4	5	5	8	2	9	9	8	2	3	9	6	5	2	4	7	4	7	10	3	9	7	7	10	2	7	10	2	5	9	1	7	7	1	8	6	2	
7	1	10	9	8	7	4	1	1	2	1	4	2	8	1	5	5	8	2	2	10	6	9	10	2	1	10	2	8	9	4	3	2	7	1	3	7	10	3	4	3	1	9	10	6	4	4	7	8	1	
3	1	5	8	10	5	8	2	1	5	4	8	9	5	2	10	1	5	5	4	2	5	1	6	3	8	1	2	9	5	3	10	5	2	10	7	7	4	3	1	10	1	3	8	1	2	3	6	4	10	
8	1	4	5	7	2	9	2	4	8	2	2	2	4	7	9	7	8	4	7	10	4	10	10	3	3	1	4	3	10	4	9	4	1	10	1	1	10	3	4	5	10	6	6	9	8	6	9	8	2	
5	4	5	7	9	6	9	1	1	9	2	1	7	5	3	8	10	9	2	7	1	3	9	1	7	10	7	2	7	2	9	5	9	5	5	3	3	7	3	6	10	8	2	10	10	6	2	8	7	5	
4	4	3	3	5	9	6	10	7	3	9	10	1	4	5	4	4	8	2	6	8	8	4	9	1	9	5	2	9	5	8	8	3	6	5	10	6	4	6	10	1	8	3	6	2	1	4	6	3	6	
10	1	8	3	10	4	8	4	8	2	6	6	3	1	10	2	8	4	10	5	1	1	1	7	2	8	3	10	3	10	9	2	1	2	7	4	9	8	7	2	4	7	4	3	4	4	9	9	5	4	
6	3	5	5	7	3	6	8	7	8	9	3	2	6	8	8	6	9	2	1	2	7	6	2	2	6	5	3	1	2	7	5	5	7	2	3	6	10	7	7	1	2	10	9	1	7	1	6	8	8	
10	3	4	1	9	10	6	9	7	3	5	5	10	6	2	8	6	9	9	1	9	3	4	4	7	3	4	6	3	7	4	6	6	8	5	1	9	8	8	1	1	1	5	6	3	10	5	6	6	4	
9	10	8	8	8	5	9	8	2	8	5	4	10	5	10	8	8	9	10	9	7	8	7	5	6	6	1	3	4	6	7	7	7	7	1	6	6	2	10	2	1	8	5	10	9	1	5	5	6	3	
6	8	4	6	2	8	1	3	10	10	1	5	2	2	4	5	6	6	3	2	10	10	9	6	5	6	6	4	6	10	6	7	2	2	5	4	1	8	10	10	2	6	1	6	10	10	6	4	3	7	
1	9	10	6	7	1	6	2	8	8	8	7	10	4	6	6	2	7	1	1	7	2	2	3	1	7	6	6	5	10	7	3	3	1	8	10	8	5	4	3	5	9	9	3	8	3	7	5	10	1	
10	4	4	10	5	6	8	5	2	8	5	5	9	8	8	4	3	4	4	4	8	8	1	3	3	3	1	1	1	10	3	2	1	4	6	1	3	4	9	4	9	10	8	1	2	6	9	5	2	5	
7	3	5	2	1	1	4	10	9	3	7	3	5	5	5	7	2	8	2	5	7	1	7	3	8	6	2	8	9	3	3	7	3	4	6	9	3	8	4	6	7	1	6	7	5	8	5	4	9	7	
7	1	3	3	3	8	2	5	6	1	7	1	7	6	6	7	4	9	5	4	3	2	10	7	3	4	9	4	1	7	9	5	3	9	7	8	8	8	5	4	8	7	8	1	10	6	8	8	1	3	
7	6	10	5	1	10	2	6	3	10	6	5	2	9	8	5	2	4	4	1	2	1	1	8	3	9	8	6	2	3	7	9	4	1	5	10	2	9	1	2	3	8	5	1	2	7	6	10	3	5	
7	10	1	3	5	1	6	2	9	4	10	8	1	6	1	4	5	6	1	6	5	7	1	4	1	1	2	9	6	9	1	7	7	10	3	6	10	8	1	1	2	10	4	2	4	8	9	5	4	4	
7	1	7	9	5	3	9	5	9	6	10	1	4	4	6	10	8	10	6	1	9	5	9	9	4	7	5	9	1	3	7	1	6	7	6	2	6	8	8	7	2	5	4	3	10	3	9	4	6	3	
3	5	10	3	3	4	9	1	9	5	7	2	4	2	4	10	9	4	9	10	1	3	1	9	3	10	7	5	7	2	5	6	4	1	4	8	3	4	9	1	4	1	4	7	4	4	10	10	8	9	
3	4	5	9	10	6	2	8	4	2	4	3	1	9	10	6	7	4	10	3	5	6	7	10	6	1	4	4	10	1	4	6	4	1	5	2	7	1	1	3	1	8	7	5	6	9	10	4	2	9	
6	2	6	10	4	1	9	7	10	6	10	6	4	2	7	7	10	3	8	2	10	1	5	9	5	9	4	6	5	2	4	7	9	6	4	6	3	3	7	8	10	2	10	10	4	4	6	7	6	1	
8	9	4	2	5	4	10	6	2	3	3	7	10	4	10	8	8	2	3	2	9	10	6	8	1	1	6	10	10	6	2	6	6	9	2	9	9	7	7	10	10	5	1	9	5	3	10	6	8	10	
3	4	1	1	4	2	2	6	6	6	8	6	4	5	5	6	7	6	9	5	4	10	8	2	5	2	10	9	4	3	1	2	2	5	8	6	5	2	4	7	1	4	6	3	2	9	2	6	7	6	
3	10	6	2	10	4	3	9	1	3	9	9	9	4	5	7	6	4	10	2	2	10	9	7	9	9	10	1	6	9	9	2	6	10	7	7	2	9	5	6	3	5	6	10	1	10	7	1	1	7	
3	8	4	10	6	5	8	9	10	5	1	7	9	2	8	6	8	2	6	1	2	10	9	10	6	5	8	5	5	10	1	8	9	6	3	10	7	7	1	1	1	10	5	3	9	9	6	7	4	6	
10	9	5	8	2	7	6	5	4	4	1	6	7	3	9	10	5	5	5	7	8	9	9	10	5	4	6	8	1	2	7	2	10	3	4	8	3	2	1	10	7	8	7	1	3	1	9	4	2	8	
7	10	3	4	6	1	5	7	3	3	7	8	7	4	7	8	1	9	7	3	7	3	1	9	1	6	2	1	4	7	8	8	9	2	9	9	5	10	6	10	5	3	2	4	10	1	7	7	9	8	
8	9	5	10	5	4	2	1	3	10	4	4	6	9	10	3	1	4	10	9	6	5	9	5	7	10	10	7	4	3	6	9	5	7	7	9	1	10	5	6	10	4	2	10	5	6	7	1	5	3	
7	10	4	6	3	10	8	10	6	7	1	9	8	10	9	3	10	10	7	10	6	5	2	9	10	5	1	3	3	2	7	5	9	8	2	9	9	3	6	7	10	2	5	4	4	5	2	10	8	5	
4	8	1	6	8	9	4	1	8	2	6	1	10	1	3	2	8	5	4	7	6	5	9	3	5	2	7	4	8	9	5	10	4	10	3	1	1	9	6	10	8	2	5	1	1	2	10	5	9	9	
1	8	6	6	6	2	10	10	10	6	8	9	3	6	3	9	1	2	10	6	3	6	10	6	2	7	10	1	7	6	5	3	9	6	6	8	8	7	3	6	10	1	5	10	1	4	2	8	1	6	
1	5	5	10	6	7	8	7	2	6	7	3	2	9	6	9	10	7	8	1	4	6	2	5	2	9	9	8	10	9	7	6	7	3	1	5	8	5	6	5	8	6	5	10	5	4	9	9	8	3	
7	7	1	6	7	10	9	5	10	6	5	4	1	8	5	7	9	9	2	5	2	4	3	10	9	7	7	1	10	7	3	1	9	4	6	3	1	7	8	5	7	10	4	1	3	4	2	2	9	6	
3	8	2	3	2	2	6	5	5	1	10	2	4	3	2	3	7	4	10	1	1	8	10	2	1	8	4	3	10	8	2	5	6	1	10	3	2	7	5	9	1	5	1	3	3	6	7	7	10	1	
6	8	5	1	8	1	8	8	9	6	10	6	9	3	7	7	9	10	2	5	9	4	8	8	8	6	1	1	4	2	9	9	6	5	1	3	9	3	7	6	5	9	1	5	4	5	10	1	10	3	
5	6	5	1	10	8	6	4	10	1	9	3	9	10	8	9	8	5	3	3	9	8	8	2	5	3	1	8	5	7	6	5	4	10	7	5	9	8	8	6	3	3	2	8	10	10	10	6	8	8	
10	8	5	3	6	10	9	9	8	1	1	5	1	6	8	2	1	8	6	9	5	3	7	6	5	4	2	4	7	8	5	9	1	3	6	7	6	8	1	1	4	5	6	2	2	5	3	2	10	1	
6	5	8	1	6	7	6	2	10	4	3	8	1	9	6	1	5	5	4	2	6	9	5	1	9	5	5	3	6	2	7	6	6	4	7	9	1	3	6	3	8	1	5	8	1	8	1	8	4	1	
9	3	7	2	8	8	5	1	10	4	5	5	7	4	5	8	3	1	5	8	10	2	2	5	7	3	10	9	2	2	1	6	7	9	1	2	5	5	8	1	10	4	4	7	5	8	7	10	4	7	
4	4	2	3	7	2	5	1	9	5	8	9	3	9	4	3	10	8	1	3	9	1	3	1	2	7	5	4	8	9	6	4	4	9	2	5	1	9	6	2	7	1	10	3	8	9	10	4	3	3	
8	1	4	10	1	5	6	7	6	2	4	3	6	9	1	7	2	9	3	7	6	4	9	4	2	8	5	3	10	10	5	9	1	6	7	7	7	5	9	8	7	10	1	7	9	8	10	5	6	6	

Stepup times between family, where [f][f] represents initial setup time
On machine	1
32	39	31	2	16	20	13	21	8	28	42	8	22	8	38	13	25	22	39	22	
33	10	8	32	32	32	38	13	18	10	13	19	22	15	25	21	24	5	10	26	
50	14	35	33	8	29	50	30	29	48	17	33	20	49	39	4	46	4	50	44	
47	29	22	12	17	50	34	8	37	29	33	8	42	17	44	34	9	26	17	28	
12	2	9	7	31	43	6	34	47	19	43	1	12	9	20	3	20	16	34	34	
11	50	7	49	21	12	42	22	29	34	3	22	26	6	50	1	24	7	3	5	
22	40	49	45	41	29	46	21	20	39	39	21	5	50	23	17	40	32	34	24	
26	7	41	46	50	24	33	41	3	45	26	24	38	22	25	16	18	39	50	49	
29	46	10	37	30	45	26	16	10	41	21	14	2	3	40	20	22	21	38	23	
16	13	3	24	17	17	38	21	24	44	4	34	1	10	39	42	20	45	29	10	
46	46	14	31	43	48	43	43	9	37	18	11	3	22	16	27	25	11	11	38	
36	27	18	4	27	47	32	2	41	13	23	6	1	17	43	46	32	45	15	37	
34	39	19	28	2	45	7	28	41	28	25	14	38	43	19	24	44	31	50	43	
17	23	40	43	7	22	25	37	29	29	12	43	3	4	2	3	7	10	37	32	
35	13	29	9	15	36	25	47	15	48	7	31	16	43	9	18	34	34	9	25	
3	26	25	48	41	32	43	23	32	41	47	4	8	32	32	32	6	35	24	35	
46	9	43	24	34	13	8	21	13	25	23	43	36	28	18	12	12	50	27	14	
34	8	15	34	20	22	43	24	39	48	6	21	50	12	4	42	23	19	21	29	
46	37	34	8	9	15	33	10	20	30	19	39	42	24	4	32	44	38	50	41	
2	9	32	21	36	23	30	30	31	24	29	28	43	2	8	21	34	49	43	34	
On machine	2
17	15	40	48	44	41	26	39	11	37	35	3	39	47	2	48	5	1	37	39	
36	11	5	44	2	7	42	11	21	39	40	20	1	31	32	50	49	6	23	17	
40	5	5	4	46	47	9	15	34	36	32	37	15	31	11	26	36	2	5	1	
3	50	20	24	46	1	45	9	37	48	31	45	33	6	44	9	1	11	30	15	
19	14	22	26	40	35	37	42	27	8	33	4	27	32	8	49	23	4	49	6	
21	13	32	35	47	14	46	40	25	49	30	37	13	20	27	46	36	38	19	3	
23	44	4	5	26	32	12	8	29	23	47	46	50	1	24	24	2	9	45	9	
29	43	29	49	6	46	8	22	45	50	3	39	22	1	7	10	28	10	20	46	
15	31	36	39	37	41	10	19	40	23	31	36	32	40	25	40	46	30	25	25	
24	17	26	19	15	30	35	6	47	45	27	9	43	29	12	41	3	37	23	44	
2	10	33	30	4	13	18	5	13	36	17	30	6	35	19	30	36	35	2	12	
5	13	30	3	3	32	12	4	1	47	22	42	23	17	9	40	47	42	29	5	
32	43	10	35	37	23	21	13	14	25	31	37	24	42	12	31	8	28	44	36	
29	30	2	20	9	43	5	3	41	6	41	5	40	18	2	7	27	47	37	30	
9	39	20	15	34	27	32	12	48	25	33	12	33	2	12	28	22	26	24	40	
19	21	2	32	49	48	12	49	32	23	8	37	43	9	46	36	24	31	38	16	
6	39	47	35	17	12	22	49	18	48	15	28	3	36	22	31	23	31	9	17	
43	4	38	47	7	26	35	37	18	25	24	13	41	19	49	19	17	2	18	34	
14	33	34	2	9	3	24	29	17	28	32	39	20	10	16	33	14	26	50	14	
49	5	40	43	31	9	15	34	31	9	43	45	44	5	47	26	50	10	34	15	
On machine	3
24	19	45	26	15	29	10	41	8	38	19	35	50	32	15	15	26	40	27	23	
2	23	3	14	23	45	43	1	44	20	4	19	5	20	31	44	24	1	36	19	
32	15	43	29	15	31	6	10	20	12	26	28	13	10	28	7	35	17	35	44	
40	37	32	22	39	17	38	38	20	22	5	10	25	24	2	21	6	2	31	41	
17	42	15	18	18	42	25	41	37	2	33	5	22	7	23	14	32	35	50	16	
46	21	14	12	40	41	43	43	8	5	35	42	32	34	29	5	18	49	2	17	
36	49	10	19	43	23	42	27	2	8	1	18	35	15	12	42	45	49	35	7	
28	12	10	24	8	8	31	40	33	40	32	13	37	3	41	4	29	25	2	16	
31	12	18	49	4	12	22	19	18	37	11	9	23	7	9	8	49	23	49	1	
25	3	20	3	1	37	12	23	46	28	39	43	43	39	6	10	16	2	44	5	
32	49	12	33	27	36	35	42	17	32	30	38	21	6	21	4	37	14	23	19	
47	8	38	15	47	8	18	34	50	1	12	14	28	1	4	45	35	15	44	31	
45	30	47	11	1	8	40	17	49	43	23	20	27	30	44	15	9	27	5	45	
14	26	13	7	23	28	47	3	27	29	34	7	1	43	19	46	27	23	31	30	
43	40	1	23	43	35	25	9	22	12	15	2	3	15	49	1	33	46	45	34	
1	38	22	2	49	3	6	11	34	40	24	45	16	20	37	2	46	17	13	6	
23	33	45	26	35	36	31	35	26	8	3	21	3	13	36	34	25	25	29	15	
40	39	45	25	23	7	47	36	13	28	4	29	5	45	45	14	25	25	47	19	
42	9	27	21	12	26	43	3	25	12	47	24	7	17	43	19	36	13	37	26	
44	46	25	1	39	48	37	25	16	29	14	8	26	36	46	26	35	49	18	17	
On machine	4
14	23	15	27	25	35	14	43	28	21	26	19	40	32	8	10	24	48	6	5	
6	8	7	17	25	11	25	42	22	28	7	34	3	23	7	46	10	41	22	5	
27	43	47	9	28	45	8	12	3	6	14	9	32	11	24	29	27	17	30	41	
18	29	26	7	20	16	2	31	34	9	47	30	11	43	2	26	27	1	22	17	
26	42	3	24	15	49	13	5	46	42	43	45	46	36	35	43	2	27	29	34	
9	27	35	38	25	32	34	48	34	19	42	28	44	11	20	12	17	23	48	8	
9	34	29	39	7	25	5	24	32	11	21	35	8	45	24	11	29	23	37	1	
19	2	38	23	40	43	6	4	48	29	3	4	22	18	26	38	43	34	15	41	
13	3	40	19	33	20	5	29	37	8	42	18	12	22	35	40	50	24	26	17	
29	13	15	34	5	33	3	47	50	7	45	36	40	11	32	5	49	27	17	3	
48	32	37	20	37	36	9	25	17	31	12	9	14	20	8	38	4	30	7	25	
