8	10	1	5	9	3	7	7	2	5	10	9	2	9	3	7	4	10	8	8	2	8	3	6	5	4	4	6	5	9	7	5	1	9	5	7	2	10	1	5	8	9	5	1	9	9	10	2	4	10	
2	9	3	8	8	2	9	1	3	3	10	8	10	4	1	10	5	8	4	2	2	3	3	3	5	5	10	8	1	6	10	2	6	5	7	7	10	10	8	2	4	4	7	7	8	9	10	8	7	8	
10	2	3	9	3	10	2	3	1	2	10	2	9	7	1	5	8	4	5	10	10	6	2	5	1	1	9	8	4	2	1	4	8	1	4	3	7	5	8	2	1	9	6	3	4	1	7	2	2	10	
9	10	10	5	5	9	1	8	9	6	9	7	7	3	7	2	3	5	1	9	2	9	1	4	9	8	4	9	1	1	1	5	7	7	3	5	10	6	1	7	7	2	1	8	6	6	5	4	10	9	
7	1	9	4	3	5	10	3	7	2	7	7	8	9	5	2	9	2	8	6	3	5	5	6	5	3	2	5	5	5	10	4	8	6	7	3	1	6	4	9	8	4	6	10	7	6	1	5	9	9	
5	3	8	8	2	6	8	2	3	1	8	6	7	1	9	5	2	10	4	3	10	3	8	2	3	7	5	7	3	9	9	9	6	6	3	5	10	8	6	8	1	1	1	5	6	1	3	4	5	2	
8	4	2	1	2	3	10	8	6	10	1	3	1	7	8	10	10	10	8	8	5	10	6	8	1	7	6	1	1	4	3	3	2	6	9	6	8	5	2	5	7	9	10	1	5	7	5	10	2	2	
4	9	5	1	1	5	6	5	10	6	2	4	4	1	3	3	3	6	4	5	2	2	6	8	10	10	2	1	10	4	3	3	5	4	6	5	5	7	6	3	2	5	3	6	7	6	10	3	8	2	
4	5	4	5	4	5	8	2	1	8	5	10	2	2	6	1	3	6	2	4	3	4	7	5	6	8	4	10	5	2	5	9	3	2	7	7	9	6	5	2	7	7	7	5	6	6	7	4	9	8	
3	3	10	5	4	6	9	9	2	4	5	10	9	9	2	9	3	5	10	8	6	6	6	6	4	1	4	8	7	8	4	5	2	7	9	1	5	4	8	5	4	5	4	10	1	3	1	3	1	6	
8	4	7	1	1	9	6	6	6	8	8	5	10	3	3	4	6	9	4	10	1	2	10	6	4	3	5	9	1	5	1	1	3	2	5	5	2	9	2	5	9	4	10	5	9	7	9	1	3	1	
4	4	3	6	10	2	3	2	3	9	6	7	6	6	1	7	6	8	7	2	4	9	3	6	1	5	9	7	9	8	3	1	3	2	7	5	10	2	10	9	9	5	4	8	6	2	3	10	6	6	
10	10	6	3	6	1	8	1	2	6	4	1	4	3	4	9	5	3	10	6	2	9	7	1	1	3	5	4	5	9	5	4	2	1	5	7	5	4	10	7	4	5	1	3	5	2	6	7	7	2	
9	5	7	3	5	3	4	1	4	2	3	6	1	9	6	9	9	3	4	9	9	5	9	7	1	4	7	3	3	7	10	1	1	6	3	6	7	6	6	10	4	8	3	10	1	5	8	9	9	9	
9	10	6	6	4	8	10	10	2	1	2	3	1	3	5	5	5	4	2	9	9	8	5	2	8	6	1	7	1	5	8	5	5	10	7	3	6	8	4	2	1	2	9	8	2	8	10	8	7	5	
9	10	9	8	10	1	2	1	6	9	1	9	8	8	3	7	2	9	7	2	4	9	1	7	2	1	7	7	9	3	1	3	2	7	4	6	8	4	3	1	5	7	5	7	6	2	4	9	5	3	
9	5	6	10	8	5	9	1	1	2	9	7	6	2	4	8	3	10	9	6	2	9	7	3	6	8	3	4	6	7	7	6	3	10	6	6	2	1	9	7	4	8	7	2	6	9	7	5	7	6	
8	6	10	2	3	1	4	6	5	3	9	6	5	8	2	7	9	7	10	4	1	5	3	5	8	4	8	1	1	6	6	1	8	1	4	5	10	4	10	4	5	9	2	1	4	7	8	2	6	10	
7	5	5	4	9	10	7	1	9	3	6	10	5	8	5	10	7	8	2	5	2	2	8	7	4	5	5	9	6	10	6	6	6	8	2	9	2	3	3	1	7	1	10	5	1	5	2	2	7	2	
2	8	9	3	8	10	1	4	3	7	4	5	2	3	2	3	5	3	6	8	3	10	9	10	8	8	9	5	10	7	8	6	2	10	9	3	5	3	10	7	9	3	5	5	6	1	9	5	9	2	
3	5	6	1	4	1	7	5	2	7	8	6	6	2	5	10	3	9	9	2	4	3	10	5	9	7	9	1	4	3	2	7	2	7	6	3	1	7	4	8	9	5	8	9	6	10	3	5	7	7	
1	7	8	3	10	5	8	8	6	1	5	5	7	5	8	9	1	5	4	9	4	3	8	2	10	6	7	9	3	6	1	7	9	1	4	4	1	6	8	8	6	1	9	10	2	4	5	1	1	2	
10	7	5	5	9	10	2	6	7	7	7	3	1	10	7	3	1	6	5	8	7	2	5	2	4	6	1	2	6	9	3	9	2	3	2	8	7	6	8	7	8	6	8	8	10	5	2	8	2	7	
10	6	7	2	5	10	3	4	10	5	3	6	3	9	2	10	1	3	8	4	1	6	4	5	6	8	2	3	8	6	5	10	5	9	4	9	2	1	8	7	1	2	8	10	3	2	3	4	3	8	
9	8	5	8	3	6	3	10	7	8	8	5	10	7	1	3	3	8	1	4	6	8	10	6	4	10	7	6	2	6	7	8	4	10	8	7	8	1	5	10	5	5	7	1	2	2	4	9	10	5	
3	7	9	9	6	9	9	4	9	3	9	1	1	4	8	10	4	2	5	9	5	9	5	9	2	3	7	6	7	6	7	8	2	5	8	7	1	4	5	10	5	5	2	7	3	10	10	10	6	1	
4	2	3	4	3	8	8	4	2	5	3	10	1	5	4	2	7	10	3	10	1	4	7	4	10	2	5	10	8	10	10	5	2	7	10	4	3	6	8	8	7	9	2	9	3	1	5	7	2	3	
4	9	2	1	10	8	5	8	9	5	8	1	1	1	3	3	7	4	9	8	4	9	8	4	5	4	8	1	10	6	4	9	2	1	3	3	9	9	7	5	3	5	2	9	9	2	5	5	9	2	
1	6	1	1	8	1	7	3	7	7	2	4	5	8	9	4	2	4	9	2	1	1	6	1	2	2	8	8	1	1	3	2	1	6	1	4	7	5	2	4	7	5	7	5	6	10	4	5	7	7	
1	5	9	4	7	4	3	6	7	7	1	5	8	3	8	4	4	5	1	5	5	7	6	6	3	4	4	2	3	6	8	1	9	2	8	7	7	5	5	8	8	1	9	3	4	5	7	9	7	9	
8	4	1	5	3	9	2	6	9	8	2	8	1	9	10	1	2	1	6	6	8	3	5	5	6	9	10	9	3	7	2	1	3	8	5	7	2	4	10	4	8	5	2	7	8	7	2	9	1	8	
5	1	1	10	9	2	3	9	8	10	8	8	7	10	6	3	8	6	5	7	3	7	4	6	3	4	7	4	3	7	1	10	6	6	8	2	4	5	9	5	6	5	3	8	4	9	8	2	7	10	
5	4	2	2	9	7	9	4	2	1	5	10	5	7	6	8	7	5	7	1	3	2	10	4	7	6	7	10	3	5	4	7	6	9	2	5	4	6	7	10	10	3	6	5	3	8	10	9	6	9	
3	10	6	5	9	8	5	7	7	4	5	10	4	5	6	10	9	5	4	5	4	4	10	3	3	1	7	9	6	1	5	10	3	4	8	7	9	7	7	1	7	9	2	5	6	9	8	6	9	3	
1	5	2	6	4	5	7	1	6	9	4	8	9	4	3	3	3	5	6	1	2	8	1	6	9	10	10	6	9	10	2	5	10	5	6	10	6	7	5	6	1	8	8	8	2	4	9	3	8	5	
6	5	5	1	8	8	4	10	7	3	4	2	7	8	3	1	8	3	8	1	4	6	2	6	5	7	7	5	2	10	10	3	1	3	3	2	2	1	8	10	5	10	10	2	5	7	7	5	6	4	
6	9	2	8	5	4	6	7	4	4	10	1	10	1	2	6	9	10	6	4	4	8	7	5	5	1	7	2	4	7	4	8	9	2	3	7	8	2	7	8	7	6	4	4	10	5	1	10	3	1	
5	3	3	4	6	4	2	6	1	4	4	6	2	8	6	5	5	3	4	7	4	4	1	6	2	5	6	3	6	4	6	1	6	7	9	5	4	2	5	10	8	5	6	6	7	3	4	7	10	2	
9	6	1	1	1	4	2	5	6	6	8	6	9	8	7	9	10	6	9	8	8	1	4	3	4	5	4	10	9	5	6	3	10	10	9	4	1	2	10	1	2	8	4	3	1	9	7	8	2	8	
4	5	10	7	9	4	2	2	6	5	7	2	9	10	6	5	3	8	5	5	7	8	6	4	2	9	9	5	3	6	7	7	7	3	8	6	4	4	6	6	1	4	7	4	3	6	9	9	10	10	
7	9	6	7	2	6	1	2	9	10	8	4	2	10	1	1	2	4	2	5	2	2	9	1	3	3	1	4	1	8	6	2	1	8	3	2	9	8	9	7	6	8	3	4	7	7	8	8	1	7	
5	1	2	4	10	2	4	2	3	6	9	9	4	1	2	6	4	2	8	4	1	9	10	2	10	5	6	4	1	1	1	9	1	1	9	7	1	8	6	3	2	3	4	7	1	2	4	2	1	2	
3	10	6	8	2	9	10	7	4	9	8	3	2	5	10	6	5	7	10	8	4	7	1	2	10	8	8	7	7	3	6	8	1	10	7	6	10	10	1	5	1	4	6	6	5	1	7	5	1	5	
7	5	5	7	9	3	8	3	7	6	5	10	9	2	3	4	7	2	6	7	6	10	2	1	8	6	7	9	9	1	8	9	6	10	9	9	4	8	7	1	6	2	5	4	4	4	9	7	4	8	
2	3	4	10	6	2	10	6	2	3	4	8	3	9	2	7	8	4	1	1	5	3	4	8	5	1	3	4	5	7	5	9	2	2	3	5	2	7	8	1	8	6	5	4	8	4	1	4	6	9	
3	2	8	7	6	9	9	3	5	8	3	2	2	2	6	5	10	2	10	6	10	5	6	6	5	7	5	6	5	9	10	9	1	4	1	2	6	10	3	6	8	3	8	2	10	2	3	1	2	6	
6	9	4	9	8	3	6	2	10	2	7	1	4	3	4	7	5	7	10	5	8	1	8	1	9	7	6	7	6	6	10	5	9	8	9	1	9	2	8	9	2	5	1	1	7	10	9	4	10	10	
1	9	2	6	6	1	5	4	8	8	6	8	7	4	9	8	9	4	10	8	3	7	2	9	2	4	5	5	4	9	3	9	6	6	1	8	4	9	6	8	7	3	10	9	6	4	9	8	7	8	
9	6	1	3	1	5	4	2	7	6	4	5	1	10	9	2	6	7	5	3	7	6	8	2	5	5	5	5	4	2	10	4	10	4	6	8	6	7	4	6	7	1	10	5	4	9	3	5	3	5	
6	3	2	8	10	6	2	5	9	5	1	9	3	3	9	5	1	1	7	5	7	1	6	10	5	9	7	10	6	8	1	10	4	10	7	9	3	5	4	10	6	6	9	5	4	6	2	1	1	9	
4	10	10	7	6	10	10	8	1	3	1	9	9	10	8	4	7	1	7	8	10	9	9	3	5	8	3	5	3	1	5	6	2	10	8	5	2	6	1	8	3	1	5	4	10	3	1	6	5	5	
5	4	7	4	2	2	4	9	5	9	5	7	4	9	10	10	8	5	9	10	4	4	1	4	2	1	3	1	5	7	10	7	4	2	6	5	10	5	9	1	3	3	3	3	8	9	6	2	10	4	
2	1	5	6	10	4	4	4	10	6	7	7	9	2	6	10	3	9	4	8	7	9	2	7	4	9	4	5	8	5	3	8	10	4	1	10	1	4	5	5	6	8	9	1	1	1	2	2	8	10	
2	4	7	2	6	3	10	7	2	9	1	5	4	5	2	7	5	6	7	10	2	5	1	8	5	3	6	6	2	6	1	1	3	2	8	10	7	3	3	3	4	8	9	5	4	10	6	1	6	1	
5	4	2	3	4	2	6	7	1	3	7	1	10	8	4	4	10	5	6	5	2	6	8	2	5	4	9	4	5	9	9	4	4	9	7	2	1	10	10	1	5	2	10	7	1	8	7	9	8	5	
4	1	6	3	6	1	1	3	5	7	5	5	9	1	5	7	1	3	4	4	8	1	3	3	9	1	5	10	1	1	6	9	7	8	3	9	7	6	10	10	4	9	2	4	3	7	6	7	10	6	
7	4	6	6	3	4	6	9	1	1	9	9	3	6	6	3	6	5	4	1	7	6	6	3	3	8	4	8	1	7	7	1	10	9	7	4	5	1	4	8	5	8	3	3	10	7	9	10	8	3	
10	3	10	1	10	8	1	2	2	7	10	2	9	10	9	1	6	8	6	3	5	1	5	2	7	2	4	6	5	2	7	10	2	5	1	3	8	4	8	9	8	1	7	9	6	2	5	1	8	4	
6	1	9	8	2	9	8	4	4	8	5	5	7	2	1	8	4	10	1	10	10	7	5	3	3	2	1	4	10	10	2	10	4	3	10	6	6	3	8	10	6	1	8	2	1	2	4	4	4	8	
8	2	2	1	4	6	4	3	9	8	8	1	2	2	5	10	9	9	1	3	10	6	3	6	1	7	7	3	6	5	5	2	7	7	9	8	6	3	7	5	9	9	1	1	7	9	10	5	5	1	
5	5	6	1	10	3	10	9	10	3	5	6	7	3	6	8	3	1	9	2	5	4	5	9	9	9	1	6	4	5	9	8	8	7	1	4	10	4	7	1	6	4	7	9	2	10	9	3	2	3	
1	2	9	10	10	10	7	9	3	7	4	3	1	7	1	9	8	3	2	9	6	6	8	8	6	1	1	1	8	8	5	1	10	8	2	4	8	8	10	8	1	9	10	3	3	7	9	9	8	6	
3	2	6	3	2	5	10	9	4	9	1	7	5	5	7	2	6	6	1	7	4	8	7	6	1	2	6	1	3	5	7	10	1	9	8	8	4	6	7	10	7	2	7	10	7	1	4	8	10	3	
1	8	10	9	5	2	8	8	5	4	10	7	7	4	3	8	10	4	8	5	8	1	6	3	7	2	9	7	8	2	10	3	9	10	8	1	2	5	5	9	10	8	5	4	8	10	5	6	10	8	
4	7	5	4	3	2	8	2	10	1	6	5	2	9	6	7	6	8	1	6	10	7	4	10	4	1	7	10	9	3	6	4	5	8	3	10	9	8	3	3	10	10	2	3	5	9	5	8	10	1	
5	3	1	2	1	8	3	7	1	3	3	2	3	10	1	9	6	7	1	8	1	6	10	1	10	9	6	5	2	2	5	6	6	6	10	9	5	9	9	9	4	8	4	4	4	5	2	4	9	9	
1	10	1	9	1	4	3	7	8	6	10	1	9	3	8	6	2	8	1	3	4	4	5	7	6	4	5	8	7	4	1	7	9	4	5	6	1	7	9	4	7	2	3	3	3	4	3	8	1	3	
5	5	6	6	6	8	8	9	9	2	9	3	3	9	1	9	3	1	3	4	10	6	7	5	4	2	1	9	7	2	9	9	3	9	8	1	1	6	6	3	8	1	3	1	1	10	1	9	10	7	
5	4	6	7	9	10	8	8	1	2	1	6	10	1	3	6	4	10	9	7	10	7	4	10	6	3	6	8	8	8	7	7	7	7	2	8	3	5	2	7	9	8	8	10	8	1	10	5	4	6	
1	3	10	4	3	1	2	8	4	8	9	5	6	2	9	3	8	10	5	3	8	9	5	1	4	9	1	7	7	3	9	5	1	5	2	3	1	7	7	1	6	1	6	10	9	4	10	8	3	4	
3	8	7	1	2	10	3	2	9	6	9	9	6	3	2	5	7	6	4	3	9	3	6	8	2	6	7	8	7	6	9	6	2	6	4	1	9	10	3	1	5	4	9	5	8	7	9	5	1	10	
8	9	3	6	8	3	9	6	8	7	1	4	2	3	6	8	10	3	7	4	10	10	10	6	3	1	8	10	10	3	2	7	8	5	1	7	9	10	8	10	7	8	3	5	10	3	10	3	1	2	
9	9	8	7	10	5	5	7	1	8	9	3	2	5	6	1	10	8	4	2	10	2	9	9	5	10	5	8	1	5	10	1	4	7	10	5	6	3	5	2	4	3	10	5	6	2	9	9	6	7	
9	10	10	7	8	8	2	7	9	1	4	10	1	2	2	5	8	2	7	10	1	4	6	3	1	6	8	2	2	1	3	1	8	9	10	3	9	9	10	3	1	2	2	1	7	10	6	4	8	1	
2	5	3	8	6	2	5	6	1	9	3	1	7	5	5	7	8	8	3	7	6	1	4	8	4	6	5	4	2	7	4	9	1	2	5	2	5	3	9	9	4	8	3	3	5	2	8	2	2	7	
6	4	9	7	4	4	10	8	5	6	6	1	5	8	9	9	9	6	6	5	8	6	2	2	4	4	7	10	2	9	4	2	1	9	2	10	6	2	4	6	3	3	9	1	9	2	7	5	4	7	
10	9	9	5	2	8	2	6	5	1	9	9	9	2	7	2	3	4	3	6	7	2	9	7	3	6	10	9	9	7	4	3	3	3	2	4	6	8	10	10	2	6	7	4	4	2	9	4	4	4	
4	2	2	9	9	2	6	7	6	5	6	5	5	8	7	5	1	3	1	6	8	9	1	9	9	6	4	9	7	4	6	8	8	6	10	1	7	5	5	6	2	1	9	4	2	10	1	2	1	8	
2	10	8	9	1	6	7	10	10	8	3	2	4	6	1	1	9	10	7	5	8	6	10	7	9	1	2	3	8	5	8	7	8	8	9	5	8	10	1	5	4	8	2	10	1	1	9	7	8	9	
4	7	2	4	2	5	7	9	7	2	7	1	5	3	4	10	7	9	9	2	10	5	8	2	5	4	8	6	5	3	9	9	2	4	2	10	4	5	1	3	10	5	7	8	6	1	9	7	9	4	
4	6	3	3	1	5	8	10	5	5	9	6	2	7	9	3	3	10	5	2	5	9	3	1	1	5	2	8	9	5	5	3	1	4	7	4	3	10	4	6	5	3	4	1	3	7	9	10	9	8	
1	5	8	1	4	8	3	4	8	3	2	10	1	5	1	6	2	2	1	9	9	9	2	3	6	4	6	4	7	9	2	8	6	7	10	2	8	1	1	3	2	9	3	6	5	5	1	5	5	10	
5	7	7	3	10	2	6	1	3	9	8	1	3	7	5	3	10	5	7	1	9	6	2	10	8	9	9	4	9	4	10	7	8	2	1	6	2	3	5	5	8	1	10	7	6	5	10	9	9	2	
8	3	6	8	7	3	10	2	9	6	7	6	5	9	6	3	6	3	6	8	1	1	3	9	1	8	6	7	8	10	1	2	2	8	5	10	6	1	7	4	9	3	1	1	5	2	1	9	1	5	
6	6	5	8	10	4	6	9	2	1	9	9	6	6	1	3	1	1	9	8	3	9	10	6	4	3	10	2	6	7	5	10	10	7	6	1	7	2	6	7	9	1	5	2	8	1	10	9	2	2	
6	4	10	2	5	5	2	10	8	5	10	3	6	6	1	5	6	8	8	6	8	4	2	6	9	1	5	6	3	8	7	8	1	5	10	6	3	1	2	3	2	2	10	7	7	4	7	10	10	3	
6	6	2	2	10	6	10	3	2	5	3	7	1	6	6	3	9	8	10	10	6	7	10	1	8	10	1	9	6	1	1	6	9	10	5	10	10	7	9	7	2	6	2	5	2	1	2	6	5	10	
8	5	5	3	9	5	5	7	5	8	5	9	3	9	6	3	2	5	5	1	2	6	4	6	1	8	4	8	10	10	2	3	3	1	6	3	1	9	7	10	6	1	4	4	2	9	8	3	10	7	
7	4	9	2	3	5	10	3	7	9	10	7	2	2	2	2	3	4	7	7	10	10	6	1	9	9	6	10	2	10	6	10	10	2	8	3	9	8	1	7	4	2	9	10	8	8	8	4	10	6	
8	3	2	1	9	6	10	2	8	10	4	7	6	7	6	3	10	5	8	3	2	8	8	8	8	3	4	7	4	2	3	10	1	10	2	9	7	1	4	2	9	4	10	9	8	6	4	1	5	8	
10	3	5	8	4	1	4	2	6	1	1	9	2	10	2	7	7	3	5	9	5	3	6	5	4	9	9	6	6	1	9	10	3	3	7	3	2	5	4	9	7	3	7	6	3	10	8	4	5	3	
4	7	1	1	2	10	7	3	4	5	3	2	7	8	2	6	4	9	4	7	2	7	1	7	7	9	7	9	8	3	1	5	1	6	6	8	1	3	2	9	3	9	3	4	8	6	7	10	8	2	
5	9	8	2	5	7	5	1	7	9	8	1	3	4	10	2	1	1	10	3	1	8	9	5	10	1	5	7	10	4	7	6	10	9	7	7	4	7	1	9	1	9	7	9	4	2	6	2	10	8	
8	8	6	5	3	4	5	10	6	9	5	5	9	8	6	10	1	5	5	10	8	2	4	9	5	8	4	10	6	5	9	8	3	10	9	7	5	8	7	10	2	7	5	5	8	7	9	10	10	2	
6	4	2	6	1	1	8	10	5	1	2	1	5	6	3	8	9	10	10	7	8	2	2	9	6	5	4	4	3	5	7	9	9	7	1	1	9	6	5	3	10	4	10	1	8	1	2	2	9	4	
2	7	7	1	8	3	2	9	1	9	8	7	9	3	6	10	2	2	7	8	6	9	10	4	1	9	4	7	10	9	3	2	6	7	7	7	9	1	9	6	7	6	3	8	5	1	3	3	10	6	
9	6	8	7	4	7	6	7	6	9	9	9	6	3	1	1	1	4	9	8	7	8	1	1	7	8	8	5	5	3	8	9	2	9	3	5	7	8	1	1	8	6	7	9	8	4	10	9	10	7	
4	3	9	2	7	10	3	7	3	7	2	1	5	1	7	10	8	4	7	10	10	2	4	8	8	6	8	10	10	5	8	6	5	1	1	6	2	6	1	2	8	7	3	10	10	7	6	6	4	10	

Stepup times between family, where [f][f] represents initial setup time
On machine	1
24	13	16	22	45	2	30	41	50	8	39	44	16	43	49	11	7	43	14	47	
24	12	16	5	20	48	26	37	13	17	4	41	46	4	19	40	35	27	28	42	
4	2	48	48	12	34	45	22	3	50	38	6	22	43	20	21	19	26	24	3	
25	12	12	7	6	46	42	49	9	12	4	18	30	43	8	15	26	44	18	15	
39	13	41	40	16	18	42	25	45	35	43	13	2	40	44	34	5	19	42	30	
19	8	1	3	24	30	26	46	47	32	23	36	30	48	21	3	3	32	15	37	
30	23	40	6	23	43	12	16	21	33	42	22	11	44	36	22	32	10	3	19	
44	21	36	36	17	7	1	42	10	37	34	19	16	49	50	4	42	20	10	34	
35	6	25	43	36	37	42	32	40	21	16	42	44	18	46	19	24	48	45	17	
21	21	40	1	26	26	2	39	44	15	6	13	5	26	32	49	4	24	24	46	
49	3	2	35	8	33	31	8	26	49	47	45	27	47	14	41	30	33	13	39	
43	50	1	20	20	29	17	41	47	10	6	17	1	13	26	26	40	43	9	39	
37	26	25	9	13	48	42	35	22	41	44	42	37	17	26	30	50	6	48	33	
9	30	18	43	17	6	41	12	4	34	20	18	31	49	17	50	30	10	6	3	
4	26	50	34	49	2	12	28	46	9	8	7	46	27	22	24	5	1	36	36	
1	10	10	36	15	35	16	48	20	12	27	20	8	12	7	42	6	29	13	44	
8	48	6	36	5	23	50	16	39	28	18	34	9	36	41	27	17	34	29	44	
32	49	46	22	22	44	29	11	44	6	29	28	47	18	24	4	17	7	30	33	
25	25	5	36	2	39	34	15	35	27	26	1	6	10	35	34	37	19	21	7	
9	32	16	33	10	43	10	3	24	15	46	27	20	19	49	50	13	50	32	15	
On machine	2
45	40	32	18	5	14	40	6	39	21	21	39	47	1	12	36	48	41	35	30	
19	45	31	12	39	45	35	46	30	43	33	45	15	15	43	31	1	50	24	6	
46	35	34	13	34	40	15	18	34	26	36	4	9	39	48	5	47	27	48	41	
32	37	39	8	24	3	34	23	13	43	19	46	12	42	38	7	14	3	34	40	
18	9	37	29	20	4	36	11	3	16	42	14	4	49	42	22	10	23	44	42	
42	35	24	26	6	49	36	22	19	29	23	48	47	28	46	48	34	9	2	10	
27	21	22	50	38	20	27	6	1	8	19	48	47	14	33	44	30	22	7	35	
4	13	32	17	27	40	12	30	35	18	1	47	29	7	43	24	33	40	10	12	
50	23	23	2	19	10	49	42	23	17	28	48	7	31	49	21	4	23	7	8	
49	21	27	41	35	1	15	50	39	9	31	28	12	14	44	34	17	47	35	17	
43	48	23	21	6	48	47	49	29	20	26	45	44	16	41	22	37	49	7	25	
15	34	27	48	43	28	44	24	15	31	28	30	24	40	19	1	41	38	21	32	
20	1	13	5	15	12	4	16	23	39	14	25	15	2	9	22	8	6	35	19	
27	16	8	35	23	14	10	19	17	7	49	27	39	37	8	42	50	4	31	13	
29	45	36	31	7	43	26	33	20	49	16	44	43	37	5	18	25	25	38	30	
32	31	25	22	24	37	47	30	33	7	35	44	14	7	13	12	9	39	1	24	
14	42	10	22	33	28	41	46	31	30	32	2	25	34	4	34	30	26	22	44	
33	31	17	27	11	11	45	8	32	46	44	46	2	14	29	36	15	8	27	3	
18	17	33	33	35	11	15	18	11	43	25	37	10	11	22	48	4	17	46	16	
17	5	37	38	8	7	43	42	9	42	8	33	15	50	14	37	19	27	12	45	
On machine	3
2	37	4	30	17	27	25	45	18	40	10	5	41	2	49	24	24	17	50	48	
26	20	20	33	33	1	19	18	7	42	25	50	29	34	49	10	30	46	15	23	
10	24	32	44	4	15	34	18	33	9	43	5	22	19	7	42	22	4	46	28	
