8	2	9	5	8	8	6	9	1	9	7	2	10	9	9	6	5	8	3	5	1	1	10	10	7	4	9	9	2	3	5	2	9	10	7	1	10	9	1	4	1	4	4	5	1	10	8	6	1	3	
9	9	6	9	3	3	6	7	4	7	6	1	6	3	4	2	10	6	4	8	1	10	6	10	5	10	6	2	8	6	4	4	7	10	10	10	7	5	5	8	6	6	7	7	3	10	4	8	1	7	
5	8	3	7	7	2	10	9	1	4	1	6	7	2	4	3	3	4	7	6	1	2	4	10	2	5	4	9	6	9	2	5	7	4	6	4	6	3	6	5	7	7	6	7	9	9	2	7	4	9	
5	3	5	6	4	9	6	10	3	8	8	3	3	9	2	5	2	5	1	4	5	2	1	10	7	1	1	1	10	2	3	2	9	2	10	6	3	7	2	7	1	4	8	2	2	5	10	3	10	5	
8	1	6	3	10	5	9	9	3	8	6	2	10	4	7	1	7	6	4	7	9	10	4	8	8	6	10	6	9	7	6	3	3	9	6	9	10	2	10	3	5	9	7	7	8	3	4	6	1	10	
1	2	4	10	3	8	8	8	7	8	5	3	1	8	9	2	1	2	2	1	6	10	10	9	5	1	2	1	9	7	6	2	10	2	10	7	2	8	6	1	6	6	2	7	7	2	4	5	3	2	
3	8	1	4	9	4	8	9	3	5	1	7	8	5	3	6	9	7	10	3	10	6	6	6	10	9	3	5	3	3	5	4	10	7	5	10	6	9	10	2	8	10	2	1	4	6	8	9	1	4	
8	6	4	2	5	2	10	4	9	5	8	3	10	5	7	3	3	5	3	2	1	5	3	5	9	9	4	1	5	3	4	4	10	9	9	7	1	8	1	10	4	3	2	5	8	10	5	10	4	5	
10	4	10	1	9	1	6	1	8	5	2	7	8	9	6	1	5	8	8	6	2	10	5	4	6	10	1	6	10	2	6	5	9	5	2	6	4	9	9	6	10	8	9	1	5	4	3	9	2	5	
7	4	6	4	5	1	8	4	4	7	4	8	2	8	4	2	7	4	4	2	9	10	1	8	5	10	3	6	8	8	9	5	1	5	1	3	7	10	4	5	2	4	10	2	9	6	8	7	6	4	
10	5	5	5	10	10	3	4	4	7	1	6	8	10	2	2	8	9	7	1	3	2	5	4	3	8	6	9	8	9	6	6	2	6	2	2	10	1	5	2	7	9	8	8	5	4	3	2	9	10	
5	8	3	5	5	8	10	6	10	4	6	10	10	4	2	4	3	5	4	8	1	3	3	4	10	9	1	7	5	7	2	7	4	2	6	6	4	3	8	8	8	7	10	2	4	4	5	4	6	10	
7	2	3	2	8	2	3	10	9	8	7	1	10	2	8	8	2	2	10	4	6	3	6	6	8	1	8	1	4	10	5	2	7	1	4	10	2	5	3	4	4	4	8	3	8	8	9	1	2	3	
1	7	2	6	6	9	10	2	1	5	3	10	1	3	8	1	4	2	7	7	7	7	8	4	2	9	7	4	4	3	8	8	8	9	2	1	10	10	2	4	6	10	9	6	10	6	10	9	9	7	
6	5	5	7	10	7	4	7	9	2	1	10	7	9	9	3	10	2	3	3	8	3	6	8	5	7	7	2	9	1	2	10	10	1	1	8	3	1	4	9	4	3	6	9	5	9	8	5	2	10	
3	1	6	7	4	5	5	4	8	7	6	4	2	8	4	4	10	2	6	2	7	4	5	2	7	10	4	2	4	1	2	9	1	3	6	5	7	4	2	9	8	1	4	6	4	5	5	5	9	7	
2	3	4	10	5	10	4	1	9	4	2	6	3	5	3	6	4	8	1	8	4	10	3	7	7	10	4	3	6	7	5	6	1	10	5	9	8	1	1	4	2	7	8	5	5	5	4	7	3	9	
7	8	4	8	4	6	3	3	6	10	3	2	10	3	7	6	3	9	5	7	10	2	4	8	8	1	4	10	9	2	10	9	10	7	2	6	9	10	3	8	2	7	4	8	2	6	5	3	7	5	
9	10	1	7	1	6	5	1	1	4	2	7	5	10	6	5	7	5	9	10	7	3	3	4	9	8	8	3	9	7	3	8	8	4	5	9	3	6	1	8	5	7	2	6	1	2	10	8	4	3	
10	7	9	3	9	6	2	5	7	10	4	9	3	6	4	9	5	7	9	1	9	8	3	7	2	1	1	5	9	7	6	4	1	9	1	5	7	8	5	10	5	9	10	4	8	9	3	1	9	10	
1	6	7	4	3	5	6	3	3	1	2	5	6	7	2	4	7	4	9	5	2	6	5	7	7	10	7	8	1	3	2	4	7	2	2	7	9	6	8	4	9	8	4	8	9	1	9	4	1	8	
7	6	3	1	10	8	9	2	8	5	10	1	4	8	1	5	9	4	4	7	8	2	9	10	1	8	6	6	3	10	2	8	9	7	8	7	9	6	3	8	1	3	8	4	4	8	4	1	4	1	
9	2	1	8	2	1	1	10	10	8	8	10	1	1	7	4	10	3	3	7	1	1	5	5	10	2	6	9	7	5	1	1	4	6	2	8	6	3	9	6	8	3	4	3	6	7	9	9	5	6	
2	7	7	3	8	7	7	8	3	10	7	3	1	9	9	5	1	9	6	10	9	3	8	2	5	9	5	2	10	4	3	9	1	4	9	8	10	10	9	4	7	4	5	2	7	8	9	10	3	2	
10	3	7	4	10	2	2	1	10	5	6	8	6	5	10	3	3	2	7	2	4	2	6	6	1	7	5	1	5	6	1	10	8	5	3	8	7	6	10	1	6	3	2	6	1	8	5	2	6	2	
7	8	8	3	1	10	4	1	6	4	4	8	1	8	9	6	2	2	5	9	1	8	4	8	9	6	4	4	2	5	3	7	8	2	6	5	1	7	1	5	1	1	3	2	10	1	7	4	7	10	
7	9	6	2	4	1	4	4	4	3	8	9	3	9	3	10	6	8	10	1	6	7	1	2	6	8	10	3	1	5	8	4	3	8	2	10	1	9	10	1	8	5	2	7	4	9	8	6	1	7	
8	10	4	6	10	2	9	1	7	10	2	6	8	2	4	4	1	2	3	2	1	9	3	10	3	6	9	3	3	4	7	2	9	2	8	6	8	6	5	1	3	5	9	9	2	9	8	8	10	10	
5	2	5	1	3	1	7	10	3	4	5	3	4	5	7	6	10	5	6	4	2	10	7	6	8	9	2	5	5	9	4	10	2	9	7	3	2	3	3	4	6	5	10	9	9	8	7	7	1	2	
9	2	8	9	3	7	5	3	3	2	5	8	10	2	3	2	5	3	10	7	8	5	1	8	7	2	10	7	9	5	5	8	9	4	8	5	6	7	10	9	2	9	4	9	10	3	10	9	2	2	
6	10	3	10	8	6	10	10	9	3	8	4	7	6	2	10	5	1	1	7	7	1	1	5	6	1	7	1	2	7	3	5	8	10	1	3	5	1	4	6	7	1	10	6	3	9	3	1	9	9	
2	8	2	9	9	8	4	6	8	10	4	8	3	5	7	2	8	4	1	8	7	2	5	7	3	1	2	1	3	1	10	5	8	5	3	2	6	10	2	5	4	5	2	10	6	2	4	10	2	1	
9	8	3	10	4	1	1	3	4	2	3	8	1	3	5	10	1	10	5	4	9	9	6	10	3	4	9	2	6	1	8	7	1	7	6	5	3	4	2	8	5	1	10	5	9	10	10	4	10	10	
6	4	9	3	5	9	4	1	7	9	8	5	1	5	1	10	3	5	2	4	9	6	6	10	5	8	8	4	4	6	10	10	4	1	2	9	5	9	7	8	6	3	2	4	5	5	7	10	4	8	
9	2	7	1	8	6	4	10	3	6	6	5	9	6	2	3	3	9	1	6	2	10	8	2	9	10	9	10	4	4	2	8	10	4	8	10	6	9	1	4	7	2	8	1	5	3	6	8	6	4	
3	4	7	2	5	8	3	9	1	1	9	6	8	1	10	8	3	6	7	1	7	10	6	7	8	2	1	4	3	2	1	1	5	8	4	6	4	9	1	1	4	4	10	7	4	8	9	4	1	4	
9	4	4	10	2	8	9	7	5	10	3	5	9	5	3	5	9	9	6	7	9	3	6	8	7	1	7	6	3	7	9	10	7	9	3	6	9	1	4	3	3	6	10	8	3	3	4	8	4	4	
10	7	4	5	3	1	4	7	5	2	3	7	2	6	10	10	3	7	10	3	9	5	6	10	9	5	7	3	9	7	2	8	7	7	1	9	6	10	3	9	5	2	3	10	10	1	1	7	5	8	
2	6	7	10	10	9	9	9	3	3	8	8	1	6	5	5	5	10	2	7	3	9	5	6	7	1	7	9	5	7	2	7	9	3	2	5	9	1	8	2	4	3	2	5	3	6	3	6	7	3	
6	3	1	10	9	1	6	4	1	9	7	2	6	3	8	6	7	8	5	7	4	2	7	2	4	2	4	5	3	6	9	7	7	9	1	5	2	7	5	4	1	7	6	2	2	6	1	10	5	5	
4	6	1	4	6	6	4	1	1	2	6	6	5	2	3	2	3	10	4	3	8	9	6	3	6	3	3	3	4	2	1	7	4	3	10	3	10	1	1	2	7	1	8	7	7	7	2	1	7	9	
4	7	1	3	5	6	9	9	9	7	3	9	1	3	7	3	10	7	4	2	6	1	7	1	2	5	2	5	6	5	7	10	6	10	7	9	4	10	10	3	8	6	6	3	5	10	4	1	2	10	
3	2	5	8	7	9	1	10	1	2	9	3	4	1	2	6	1	8	7	7	4	9	1	8	1	2	8	3	6	4	3	1	8	9	9	3	5	9	10	5	3	7	7	2	8	6	8	8	1	8	
2	6	2	9	1	9	1	2	3	2	7	4	1	9	6	1	4	3	4	2	2	8	1	1	2	8	9	5	5	1	5	7	2	10	4	5	7	10	7	4	7	3	7	5	10	2	8	2	3	8	
8	7	9	6	7	5	10	3	8	9	4	7	6	7	7	2	8	9	2	10	7	2	5	3	8	6	9	6	8	5	1	2	6	2	4	9	10	10	6	8	5	1	8	8	4	9	8	3	7	8	
1	4	8	3	4	5	1	6	3	3	7	2	10	4	3	7	7	2	4	10	2	1	2	3	10	5	8	5	2	1	10	5	8	3	8	3	3	3	1	2	7	1	1	7	2	9	6	5	5	4	
1	1	3	6	3	2	10	3	10	1	10	8	10	7	6	5	10	10	8	8	10	7	6	5	9	8	10	10	8	2	10	7	9	9	7	4	1	6	6	5	4	10	3	2	5	6	9	8	5	2	
10	6	4	1	10	4	7	6	9	6	6	1	7	9	2	9	6	2	2	9	2	9	4	7	5	7	3	8	3	1	3	4	9	9	7	6	9	8	8	4	8	2	8	3	6	3	3	2	4	9	
10	4	7	3	10	5	9	9	8	2	7	4	3	10	10	8	7	8	4	3	2	2	7	1	3	7	2	5	7	10	9	3	3	1	8	5	8	7	6	5	7	5	10	3	3	3	2	10	8	1	
8	10	8	1	8	6	4	6	4	9	7	1	5	1	1	4	8	3	6	3	10	8	3	6	8	6	2	9	2	1	10	1	4	8	4	7	9	1	10	8	7	3	2	1	4	10	6	5	8	5	
5	7	5	1	6	4	6	3	1	7	5	9	2	7	3	3	9	6	5	5	5	3	3	9	5	10	7	9	7	1	5	6	6	1	10	8	10	2	6	5	6	6	2	10	9	5	3	3	3	4	
2	7	5	2	4	6	5	9	2	10	5	5	3	6	8	10	8	8	10	6	5	10	3	3	9	5	4	4	6	10	5	5	3	1	1	3	9	2	9	4	8	2	6	4	4	3	7	7	7	10	
4	2	4	1	3	2	2	1	10	1	9	5	9	3	2	3	9	10	8	6	1	1	5	10	9	3	9	3	9	5	7	4	4	6	4	4	4	7	6	10	2	10	9	2	2	8	2	1	8	2	
2	1	2	3	10	7	10	6	8	6	6	10	1	5	5	4	4	8	2	4	5	6	3	3	4	6	9	9	8	9	7	10	5	8	10	3	6	7	1	10	5	6	4	4	5	10	3	7	1	7	
4	8	6	2	8	9	2	2	3	4	7	7	2	5	3	3	1	5	7	10	3	9	6	1	2	1	9	6	3	2	10	10	4	7	9	4	7	9	9	8	3	10	6	3	10	8	7	10	1	4	
10	5	8	4	9	4	9	6	10	5	3	8	6	1	1	4	6	8	8	5	2	10	4	9	3	1	7	8	7	2	6	5	2	10	9	7	5	5	9	4	3	10	8	8	2	10	10	5	5	7	
3	4	4	2	4	10	2	10	1	7	4	3	5	1	3	7	10	8	10	10	10	9	5	9	7	10	4	10	2	8	1	3	3	3	4	6	5	9	4	1	4	10	2	8	8	7	2	3	3	5	
6	9	8	3	7	3	6	1	1	3	9	6	3	10	2	5	5	4	5	6	9	10	6	8	6	9	2	3	9	5	4	7	9	10	1	8	3	5	3	7	9	8	2	5	9	4	8	9	2	10	
1	3	7	2	5	9	5	6	1	7	8	10	10	4	3	10	3	8	9	9	9	10	9	2	4	9	7	7	9	10	2	8	1	9	6	8	6	7	3	4	6	1	7	7	8	3	8	3	1	6	
10	9	4	10	9	9	4	9	5	2	10	9	5	5	3	8	2	8	6	5	1	2	2	2	3	8	7	7	5	10	1	8	7	1	9	9	9	3	7	1	6	3	10	8	10	8	9	8	7	1	
4	1	5	4	8	9	2	7	7	8	6	10	1	6	10	4	3	9	10	3	5	5	1	1	10	6	6	1	10	5	10	2	6	4	3	10	6	2	4	10	8	8	2	10	9	7	6	5	2	1	
6	3	3	4	7	8	3	10	6	2	7	7	5	8	4	10	2	8	6	5	4	3	6	3	8	4	4	8	10	10	8	3	10	10	6	4	4	3	7	1	10	7	9	4	10	3	3	1	1	5	
10	2	4	10	9	4	5	10	5	6	7	6	1	2	7	1	9	3	10	6	6	3	6	8	10	4	9	1	8	1	10	8	10	1	1	6	2	10	1	8	5	3	7	8	7	6	9	10	2	10	
2	10	10	2	3	9	5	1	4	10	9	6	4	8	6	8	9	3	10	2	7	7	10	3	10	7	9	1	3	6	5	10	8	1	10	1	1	10	4	3	5	6	2	1	10	2	6	5	5	9	
4	6	1	4	10	10	5	8	6	5	10	2	1	6	9	6	1	7	7	10	10	8	3	4	5	1	8	7	6	2	4	6	3	1	4	7	3	10	8	9	5	6	1	6	7	1	5	9	1	2	
8	7	1	7	10	6	7	4	9	8	6	5	3	9	9	8	6	6	4	6	7	9	5	10	2	6	1	10	3	4	6	8	7	5	6	8	3	3	7	10	6	5	7	7	9	4	10	2	9	6	
9	1	8	9	5	4	9	2	7	2	5	1	5	6	2	9	9	7	9	5	5	5	5	5	9	4	7	4	4	5	9	10	9	10	10	8	8	6	7	1	3	1	1	10	5	3	2	7	2	9	
8	6	2	4	4	1	1	2	4	8	3	7	5	1	9	5	4	10	9	5	3	10	7	3	9	1	7	8	3	2	10	9	10	2	4	4	2	5	8	6	7	9	2	8	1	6	6	8	9	3	
2	5	5	8	9	3	2	2	10	5	3	3	5	5	6	1	4	3	10	4	5	3	2	1	6	7	4	9	5	7	9	5	6	9	5	6	5	9	2	1	9	10	5	5	4	3	9	7	7	7	
2	10	8	7	8	7	5	9	5	7	2	6	9	4	4	4	9	6	4	8	1	10	8	4	3	1	7	7	1	10	2	9	1	7	8	10	10	4	5	9	9	2	9	8	4	3	10	9	8	1	

Stepup times between family, where [f][f] represents initial setup time
On machine	1
77	3	58	55	19	87	35	86	8	36	93	65	36	76	100	17	74	29	53	11	
82	100	84	54	2	86	94	37	1	53	87	92	61	81	67	66	63	46	79	38	
72	49	81	11	76	82	25	69	45	90	11	39	83	8	73	3	36	60	69	16	
71	40	25	85	14	81	59	53	11	19	6	69	52	98	78	18	21	32	88	84	
70	95	82	60	31	75	8	68	76	90	60	71	96	88	11	51	9	17	41	76	
18	2	13	56	41	75	27	44	50	29	20	20	71	24	83	61	17	10	70	50	
43	40	4	28	48	36	30	23	62	60	63	38	83	10	23	43	36	24	4	16	
84	51	5	22	100	82	22	76	96	3	4	1	54	12	4	93	37	75	29	22	
87	1	98	20	22	94	24	86	80	15	34	95	62	97	70	55	52	84	72	72	
94	32	29	81	41	93	3	83	63	16	80	12	24	94	50	56	79	24	6	66	
18	59	89	23	49	73	44	20	72	12	54	82	11	34	8	7	56	92	58	8	
16	88	86	31	67	13	14	31	72	90	72	14	24	44	44	73	64	42	30	14	
84	58	41	14	80	95	6	10	43	67	96	85	28	31	76	85	23	10	28	67	
30	70	100	59	97	31	26	53	69	30	48	63	25	76	51	69	2	17	18	86	
9	71	71	50	11	89	85	28	69	25	64	75	8	88	20	78	82	8	9	4	
2	68	53	42	5	42	59	54	26	10	53	44	97	81	41	30	90	8	20	19	
13	80	93	25	6	20	34	81	39	4	71	23	49	97	58	56	9	71	97	34	
5	19	74	100	64	21	26	75	48	38	99	32	42	19	57	53	97	45	5	8	
37	65	7	80	17	8	37	96	25	5	22	37	57	98	7	84	52	44	45	59	
34	32	44	42	27	20	12	64	48	43	36	26	90	12	53	73	5	5	92	20	
On machine	2
47	37	42	30	21	60	19	65	8	69	81	14	47	94	4	11	78	78	45	26	
92	45	22	15	13	77	62	35	34	81	10	57	27	11	41	24	75	58	13	69	
92	24	30	71	13	87	85	38	78	68	4	48	25	39	9	12	56	95	20	57	
54	35	64	9	7	86	2	44	65	7	87	52	1	37	1	23	64	64	71	43	
8	41	98	86	43	31	1	76	93	9	18	52	93	36	57	6	11	76	46	34	
16	49	87	56	98	8	79	74	49	38	13	69	35	35	64	42	77	10	38	26	
24	29	6	81	40	46	4	91	83	80	34	79	83	68	64	4	50	30	22	8	
88	70	16	48	18	96	49	33	18	32	62	68	4	39	28	16	87	57	23	86	
8	9	53	96	27	57	72	96	77	90	35	46	46	60	75	35	3	98	23	17	
84	24	84	43	72	53	70	6	56	97	11	33	42	26	9	34	47	30	1	5	
82	26	97	64	35	56	87	64	14	31	94	63	33	21	7	42	19	49	43	24	
8	36	5	38	27	95	23	84	22	73	43	93	7	57	94	84	84	27	52	93	
20	65	63	93	70	17	54	26	80	69	34	73	14	52	69	4	98	28	37	6	
25	22	99	34	100	39	3	21	37	31	89	67	28	48	18	30	6	50	69	7	
63	39	71	12	62	43	100	21	94	26	5	61	78	58	67	48	17	64	35	78	
68	32	52	9	32	77	32	63	4	84	47	78	74	55	72	59	88	9	97	88	
29	89	35	61	48	17	81	83	76	12	90	52	95	47	37	32	50	35	52	42	
55	47	80	71	16	61	90	73	81	3	20	14	26	94	31	86	30	47	87	87	
56	58	32	7	22	35	36	10	36	76	51	12	77	82	66	35	3	29	100	35	
73	49	13	79	36	7	92	31	4	45	88	34	9	39	52	54	56	46	49	18	
On machine	3
42	49	49	54	65	99	5	68	35	15	59	5	96	38	16	11	75	28	89	35	
79	5	25	76	91	71	96	24	8	29	41	98	8	71	95	15	65	49	5	35	
23	93	27	7	26	18	32	19	21	39	76	67	42	13	30	92	38	95	24	70	
45	46	71	97	4	12	77	12	45	26	27	100	62	15	25	75	16	40	69	47	
31	47	34	42	23	96	65	9	66	78	7	91	10	19	63	52	22	85	21	26	
88	82	9	84	61	1	86	97	43	18	50	53	51	87	15	50	1	82	91	78	
25	4	30	33	62	85	62	70	24	12	85	85	40	72	72	35	97	63	19	66	
79	95	74	95	83	59	51	86	42	83	26	61	82	31	26	81	45	67	10	56	
41	93	13	74	41	94	100	17	63	14	16	74	7	11	71	63	53	75	31	44	
97	49	96	82	13	82	30	41	47	75	91	80	70	44	94	16	76	53	14	5	
35	86	21	78	84	57	46	26	99	25	20	42	77	90	21	28	17	79	94	73	
94	81	25	68	60	79	5	24	38	18	84	46	47	27	31	84	77	14	46	37	
19	20	51	26	25	17	73	80	12	76	10	42	60	98	38	91	27	79	87	53	
24	88	51	65	19	49	79	36	46	64	39	33	44	45	1	3	10	7	44	93	
77	93	18	54	5	92	71	89	2	21	39	47	59	96	91	10	34	82	85	28	
18	9	25	92	12	27	15	66	38	86	100	75	27	70	30	78	79	85	60	7	
80	94	97	94	55	53	8	66	84	68	55	26	12	4	16	15	76	11	1	79	
23	81	52	23	28	46	4	55	74	4	78	50	17	6	8	91	11	70	71	39	
74	45	74	35	44	55	17	40	11	18	70	16	5	25	41	74	89	2	43	10	
56	97	83	35	30	14	37	78	22	10	43	51	36	35	25	74	83	14	74	76	
On machine	4
32	52	47	19	90	67	21	74	26	31	68	32	68	20	55	93	68	63	81	100	
28	90	92	61	59	55	33	79	1	84	57	43	32	40	71	100	33	76	22	9	
81	1	91	7	24	1	99	16	40	4	43	6	77	14	25	91	53	97	20	23	
77	72	78	3	83	27	59	28	50	9	82	48	17	58	22	62	31	98	38	99	
57	11	43	14	56	89	81	5	58	55	76	46	68	75	52	20	24	12	77	96	
81	25	13	33	79	78	2	70	37	10	84	78	34	34	28	40	67	4	31	100	
